0.0,0.998057958478,0.898326504681,0.845052710228,0.898589380994,0.903443763924,0.877941072651,0.878216938138,0.884173244142,0.893467796492,1.0
0.005,0.993204056132,0.942575882098,0.961579647402,0.921769458142,0.92329723592,0.893203024634,0.895557400866,0.929533295623,0.944659719459,0.997053360183
0.01,0.993479911572,0.941176874145,0.961153839585,0.92023829283,0.923012225933,0.890963454487,0.889022357389,0.925504976979,0.94436940295,0.996039743052
0.015,0.977244298963,0.945616045557,0.959212268599,0.934520773637,0.933964256913,0.902620516164,0.910241142846,0.933704771483,0.956153816141,0.984207673475
0.02,0.976691633612,0.945901999968,0.959214187588,0.934796145144,0.934663029966,0.90386330405,0.915796254657,0.932453800267,0.955888069719,0.982941298004
0.025,0.972536988253,0.960191242446,0.968929721817,0.95450495454,0.950758325329,0.919008507516,0.945491127106,0.934994696827,0.963937407818,0.982723733882
0.03,0.972675870444,0.960608863584,0.968932595276,0.954503516136,0.950476212245,0.924538575354,0.948402971184,0.919641437158,0.963937394422,0.985863481627
0.035,0.974897134846,0.965325806076,0.97198383227,0.96532628666,0.95187471952,0.955617987989,0.961999197575,0.956616188561,0.971845897852,0.978018378546
0.04,0.974754391235,0.966153362349,0.97197901303,0.96670843732,0.952139988707,0.948685070872,0.961301866275,0.939211327525,0.96975919373,0.984310779638
0.045,0.963378474776,0.95449436159,0.963517363665,0.962407694307,0.951724763794,0.948954675366,0.958796085866,0.936320125133,0.963240066471,0.976625940366
