0.0,0.998361827716,0.924213729759,0.899714873754,0.922002290537,0.928884859304,0.915113495659,0.907415445314,0.910609982031,0.921916957114,0.999245647818
0.005,0.995083465486,0.962962483693,0.975497280426,0.944442546333,0.951816256151,0.924623732758,0.922325957134,0.950505609903,0.961809901655,0.997761253368
0.01,0.995330041056,0.961407459549,0.975420354267,0.944204877452,0.951740673034,0.924544123269,0.921426169206,0.946986055974,0.96181947539,0.998253236112
0.015,0.984758092379,0.969926189134,0.977795058803,0.95509445833,0.961978544645,0.938222777429,0.950344041461,0.963868001751,0.97525256109,0.989747500097
0.02,0.984434754142,0.970098852301,0.977798920995,0.956413153194,0.961168103433,0.938723308072,0.949532421386,0.964035108606,0.976650873015,0.990015945037
0.025,0.982466698787,0.977223471529,0.982302428428,0.975746212343,0.969439418649,0.958049145702,0.971732496723,0.969923839671,0.980007676886,0.991179161541
0.03,0.982467874895,0.977389925106,0.98230393978,0.975583953449,0.969439589713,0.95641785212,0.972146698536,0.957638341765,0.980419865168,0.991566897306
0.035,0.984350100157,0.979680477834,0.983203898773,0.979024738064,0.971241865423,0.965664045153,0.97869535717,0.97467558375,0.982957830889,0.990577699478
0.04,0.984595666552,0.978941427809,0.983202890975,0.979189175356,0.971322823461,0.95684060266,0.979024403508,0.948332149309,0.982709242477,0.991519948494
0.045,0.979028936189,0.973620432151,0.979028936189,0.978373364729,0.970589149046,0.963628980191,0.976405307997,0.972646052382,0.978373196419,0.989553133111
