0.0,0.996602499156,0.880862321288,0.827149611618,0.878309129798,0.877465946189,0.85306315434,0.853698074975,0.862393335585,0.875556681301,1.0
0.005,0.991509625127,0.921650343352,0.946495553304,0.905088371046,0.900211640212,0.861158392435,0.862206461781,0.908700889339,0.93015310143,0.99150290529
0.01,0.99108184172,0.92251266464,0.946276032872,0.904232804233,0.897447934256,0.872195204323,0.87114375774,0.912115276371,0.929721940786,0.989998506945
0.015,0.970477316222,0.928224698863,0.940971518631,0.919939209726,0.912299898683,0.864104469211,0.870463807272,0.922949454013,0.94202409096,0.972577409579
0.02,0.96963750985,0.924847461443,0.940978273106,0.919531689744,0.912946076776,0.870915231341,0.877513227513,0.90933693572,0.937368006304,0.972240170533
0.025,0.962414724755,0.94393560734,0.955615220083,0.934594168637,0.928217944388,0.901874366768,0.920790273556,0.909515929303,0.949238995835,0.968940498334
0.03,0.961582798604,0.943522458629,0.955629854779,0.934403917595,0.929297534617,0.879412360689,0.914016661038,0.909356073399,0.949262636497,0.959407661606
0.035,0.963713835416,0.950333220759,0.957553754362,0.943331081842,0.931860857818,0.92846448272,0.942270629292,0.936755600585,0.959682539683,0.964392438789
0.04,0.963494314984,0.949697174378,0.957549251379,0.944599797366,0.931648091861,0.927395024204,0.944599797366,0.936065518406,0.959459642013,0.957621638689
0.045,0.942239108409,0.929286277159,0.943725092874,0.942450748621,0.929496791624,0.894447821682,0.927370257796,0.886796127434,0.940964764156,0.966037115314
