0.0,0.998964369319,0.952314261473,0.926107413373,0.93461834492,0.938850654862,0.941145672039,0.935338153821,0.943576786726,0.948081699099,0.999249530957
0.005,0.996442961065,0.977035180335,0.986716979381,0.958077445159,0.96870402407,0.950468935735,0.953666780047,0.971946965011,0.978566307198,0.998400493932
0.01,0.99653244278,0.977440484631,0.986986945635,0.958573294883,0.968434614836,0.95416060334,0.955646380684,0.971582238861,0.978836171999,0.99813553985
0.015,0.990678562571,0.982798363221,0.986761365725,0.967939879723,0.978476217108,0.962356776593,0.973431677156,0.972487557363,0.984599507236,0.995413302644
0.02,0.990768499397,0.98270847478,0.986761060223,0.967893312427,0.978790720685,0.963032298889,0.972982949235,0.975999346405,0.984644398559,0.995038041719
0.025,0.98964394482,0.987122383987,0.989734034796,0.986987350762,0.982349483292,0.976361176291,0.985501269173,0.983292694122,0.988607958768,0.994274677344
0.03,0.989778066683,0.986490689186,0.989733021637,0.986716016321,0.982303374419,0.972442814278,0.985499545501,0.983474647729,0.988382024286,0.994881691797
0.035,0.991850442771,0.988472924629,0.991039783511,0.988608313225,0.98397019298,0.981358694407,0.989193645578,0.98968853327,0.990589434513,0.995381612483
0.04,0.991895183457,0.988788037267,0.991039732842,0.988608110776,0.984014934009,0.984644652249,0.989418262428,0.990544490464,0.990589282163,0.995635362776
0.045,0.988788088736,0.986040998775,0.988788088736,0.988427981608,0.983744460947,0.975140850831,0.98721201851,0.988382632432,0.988112463501,0.993401741073
